"date","avg_shadow_rate","log_deflated_price","deficit","hicp_ecb","gscpi","gdp_deflator_fed","gdp_growth_log"
2013.5,-0.779058915043231,440.777698086019,0.757009071061524,1.33333333333333,-0.48936029368091,99.44,0.193923213769231
2013.75,-1.13189044148296,437.657600619104,0.423964254716211,0.8,-0.452191754979358,99.7433333333333,0.865146527953087
2014,-1.40076762889309,436.160291598564,0.20607851095391,0.666666666666667,-0.513685886338774,99.35,1.65807920716485
2014.25,-1.68314226088748,437.602845312793,0.0798819117858285,0.566666666666667,-0.7740847800862,100.183333333333,1.23374047417499
2014.5,-2.08662246146935,433.889003926149,-0.0372119186633121,0.366666666666667,-0.748691639423407,99.79,1.3793833401909
2014.75,-2.27815869952636,411.180386384909,-0.0858612171224985,0.166666666666667,-0.649058628324598,99.9066666666667,1.52664172058952
2015,-2.20814008670823,387.456153547341,-0.10983336495152,-0.333333333333333,-0.398198730936236,99.03,1.83627259856323
2015.25,-1.35228461350817,401.561558675948,-0.146143555133657,0.433333333333333,-0.578548615998403,100.62,2.05703117321345
2015.5,-1.59864975275914,381.107536554439,-0.331029329824995,0.366666666666667,-0.487574412023392,100.183333333333,1.96322570607883
2015.75,-2.24790999336177,368.036394947043,-0.329938376159424,0.266666666666667,-0.479950360791595,100.163333333333,2.06026739527712
2016,-2.78383958723143,342.250037490779,-0.435932713167717,0.0666666666666667,-0.721083425572155,99.0833333333333,1.83549625378294
2016.25,-2.94312012815632,369.876588826302,-0.527833227968734,-0.133333333333333,-0.41519085368961,100.51,1.62109023996351
2016.5,-3.56566723384558,371.16139261615,-0.482007800284425,0.266666666666667,-0.116356209139681,100.446666666667,1.70935447709226
2016.75,-2.74239848524445,381.045503258237,-0.659331165110171,0.733333333333333,-0.192875102893795,100.896666666667,1.90968441767012
2017,-2.13744679556573,390.018436819348,-0.803295906011348,1.73333333333333,0.130281232986051,100.803333333333,2.18440765286463
2017.25,-1.92825876896126,379.174655943354,-0.774829745449931,1.53333333333333,-0.0149926147586704,102.043333333333,2.68324747662234
2017.5,-1.86471385514967,377.690850779292,-0.892449080348355,1.46666666666667,0.340988660181266,101.933333333333,2.93259973577129
2017.75,-1.91147867008296,393.987394914089,-0.947328826269957,1.4,0.756081325964923,102.323333333333,3.01410606434427
2018,-1.21311851821234,398.388118049224,-1.09573240124588,1.26666666666667,0.355231285935237,102.083333333333,2.25895423365667
2018.25,-1.26227314039204,411.820083723251,-1.3786553205776,1.73333333333333,0.434475715286752,103.793333333333,2.03597419439223
2018.5,-1.41952035302126,414.640335279771,-1.49465824507561,2.13333333333333,0.470545795199293,104.093333333333,1.37624775581884
2018.75,-1.25858593797837,407.952732496612,-1.39252816727164,1.9,0.475994435785437,104.276666666667,1.18894368641804
2019,-1.68090784549684,400.35325389831,-1.27039369502532,1.43333333333333,0.290328402269986,103.54,1.82945581072129
2019.25,-2.22912592038908,410.416328217705,-1.1722982681275,1.4,-0.352662458373841,105.25,1.67395922185953
2019.5,-3.8010388308986,401.083942766003,-0.988136315103117,0.933333333333333,-0.193179739772214,105.086666666667,1.78805788060767
2019.75,-3.28579578312157,403.538776949436,-1.08725907866973,1,0.105711727344858,105.323333333333,1.18348603390785
2020,-2.51528624371365,380.915889185126,-0.492759420390232,1.1,1.32197312076042,104.686666666667,-2.87089337412567
2020.25,-2.39667878419182,329.207545655847,2.25150548077371,0.233333333333333,2.68986857803247,105.483333333333,-15.0212344268338
2020.5,-2.47750365661448,360.259080130331,3.62447469936488,-0.0333333333333333,1.68780079966919,105.053333333333,-4.14529885865313
2020.75,-2.74236806418986,361.83536676884,5.4818573189404,-0.3,0.846835850645249,105.033333333333,-3.82223556732004
2021,-2.35899696100691,391.51568608785,6.51032571241995,1.03333333333333,1.84218914216642,105.796666666667,0.157625702688158
2021.25,-2.02819677448988,402.913472685003,5.25534458154242,1.83333333333333,2.85089804344057,107.42,14.1795744997873
2021.5,-2.09800980799824,410.498846646409,4.62323470955529,2.86666666666667,3.19983715767734,108.023333333333,4.94180466869878
2021.75,-1.10457999163452,419.729641591346,3.65339139015337,4.66666666666667,4.20657587314542,109.893333333333,5.38360279929524
2022,-0.455081824341624,443.954890441774,2.62488244937906,6.13333333333333,3.11126366829871,112.3,5.33207965141127
2022.25,0.133091970295856,459.494605052791,1.52740800406337,8.03333333333333,2.90457528701924,116.063333333333,4.01637530721519
2022.5,0.964146581536545,451.67747253012,1.47567276543638,9.3,1.45119446215006,118.083333333333,2.80171971107794
2022.75,2.40697372070521,436.890764845375,1.78255372032026,9.96666666666667,1.24469641223357,120.833333333333,1.94575138411999
2023,3.15165024129173,424.792053167144,1.93327341440391,8,-0.0920920328014588,121.283333333333,1.38875642795089
2023.25,3.50830486016938,421.132427730264,2.1466529000415,6.2,-1.31093081709183,123.233333333333,0.553314575271635
2023.5,3.85212222031138,432.899720428825,2.033659137187,4.93333333333333,-0.874359054172729,123.906666666667,-0.0369787845833969
2023.75,3.64982034782766,433.061228630363,1.83903272570163,2.73333333333333,-0.109643879647222,124.116666666667,0.0869008467903498
